DHB,Date,Age,Ethnicity,Eligible,Immunised
Waikato,2011-12-31,18 months,NZE,613,499
Waikato,2011-12-31,18 months,Other,126,100
Waikato,2011-12-31,18 months,Pacific,54,43
Waikato,2011-12-31,18 months,Total,1380,1090
Waikato,2011-12-31,24 months,Asian,93,90
Waikato,2011-12-31,24 months,Maori,511,464
Waikato,2011-12-31,24 months,NZE,638,566
Waikato,2011-12-31,24 months,Other,129,116
Waikato,2011-12-31,24 months,Pacific,51,49
Waikato,2011-12-31,24 months,Total,1422,1285
Waikato,2011-12-31,5 years,Asian,81,54
Waikato,2011-12-31,5 years,Maori,530,405
Waikato,2011-12-31,5 years,NZE,608,494
Waikato,2011-12-31,5 years,Other,153,102
Waikato,2011-12-31,5 years,Pacific,60,41
Waikato,2011-12-31,5 years,Total,1432,1096
Waikato,2012-03-31,6 months,Asian,100,87
Waikato,2012-03-31,6 months,Maori,511,282
Waikato,2012-03-31,6 months,NZE,584,384
Waikato,2012-03-31,6 months,Other,125,86
Waikato,2012-03-31,6 months,Pacific,48,27
Waikato,2012-03-31,6 months,Total,1368,866
Waikato,2012-03-31,12 months,Asian,89,87
Waikato,2012-03-31,12 months,Maori,496,398
Waikato,2012-03-31,12 months,NZE,626,563
Waikato,2012-03-31,12 months,Other,126,108
Waikato,2012-03-31,12 months,Pacific,69,65
Waikato,2012-03-31,12 months,Total,1406,1221
Waikato,2012-03-31,18 months,Asian,106,96
Waikato,2012-03-31,18 months,Maori,516,349
Waikato,2012-03-31,18 months,NZE,633,509
Waikato,2012-03-31,18 months,Other,142,100
Waikato,2012-03-31,18 months,Pacific,60,42
Waikato,2012-03-31,18 months,Total,1457,1096
Waikato,2012-03-31,24 months,Asian,85,79
Waikato,2012-03-31,24 months,Maori,485,447
Waikato,2012-03-31,24 months,NZE,629,572
Waikato,2012-03-31,24 months,Other,152,128
Waikato,2012-03-31,24 months,Pacific,55,53
Waikato,2012-03-31,24 months,Total,1406,1279
Waikato,2012-03-31,5 years,Asian,68,43
Waikato,2012-03-31,5 years,Maori,529,397
Waikato,2012-03-31,5 years,NZE,648,543
Waikato,2012-03-31,5 years,Other,141,92
Waikato,2012-03-31,5 years,Pacific,66,49
Waikato,2012-03-31,5 years,Total,1452,1124
Waikato,2012-06-30,6 months,Asian,100,81
Waikato,2012-06-30,6 months,Maori,440,214
Waikato,2012-06-30,6 months,NZE,632,431
Waikato,2012-06-30,6 months,Other,133,92
Waikato,2012-06-30,6 months,Pacific,51,29
Waikato,2012-06-30,6 months,Total,1356,847
Waikato,2012-06-30,12 months,Asian,97,88
Waikato,2012-06-30,12 months,Maori,522,422
Waikato,2012-06-30,12 months,NZE,537,479
Waikato,2012-06-30,12 months,Other,143,113
Waikato,2012-06-30,12 months,Pacific,48,42
Waikato,2012-06-30,12 months,Total,1347,1144
Waikato,2012-06-30,18 months,Asian,118,106
Waikato,2012-06-30,18 months,Maori,559,407
Waikato,2012-06-30,18 months,NZE,597,440
Waikato,2012-06-30,18 months,Other,147,116
Waikato,2012-06-30,18 months,Pacific,54,42
Waikato,2012-06-30,18 months,Total,1475,1111
Waikato,2012-06-30,24 months,Asian,97,94
Waikato,2012-06-30,24 months,Maori,488,448
Waikato,2012-06-30,24 months,NZE,603,546
Waikato,2012-06-30,24 months,Other,124,112
Waikato,2012-06-30,24 months,Pacific,51,49
Waikato,2012-06-30,24 months,Total,1363,1249
Waikato,2012-06-30,5 years,Asian,80,60
Waikato,2012-06-30,5 years,Maori,556,423
Waikato,2012-06-30,5 years,NZE,639,515
Waikato,2012-06-30,5 years,Other,164,114
Waikato,2012-06-30,5 years,Pacific,52,40
Waikato,2012-06-30,5 years,Total,1491,1152
Waikato,2012-09-30,6 months,Asian,105,89
Waikato,2012-09-30,6 months,Maori,526,264
Waikato,2012-09-30,6 months,NZE,545,397
Waikato,2012-09-30,6 months,Other,123,82
Waikato,2012-09-30,6 months,Pacific,62,41
Waikato,2012-09-30,6 months,Total,1361,873
Waikato,2012-09-30,8 months,Asian,97,92
Waikato,2012-09-30,8 months,Maori,491,339
Waikato,2012-09-30,8 months,NZE,577,488
Waikato,2012-09-30,8 months,Other,124,107
Waikato,2012-09-30,8 months,Pacific,58,46
Waikato,2012-09-30,8 months,Total,1347,1072
Waikato,2012-09-30,12 months,Asian,103,94
Waikato,2012-09-30,12 months,Maori,523,439
Waikato,2012-09-30,12 months,NZE,575,498
Waikato,2012-09-30,12 months,Other,126,105
Waikato,2012-09-30,12 months,Pacific,50,40
Waikato,2012-09-30,12 months,Total,1377,1176
Waikato,2012-09-30,18 months,Asian,94,83
Waikato,2012-09-30,18 months,Maori,509,332
Waikato,2012-09-30,18 months,NZE,607,470
Waikato,2012-09-30,18 months,Other,131,98
Waikato,2012-09-30,18 months,Pacific,63,54
Waikato,2012-09-30,18 months,Total,1404,1037
Waikato,2012-09-30,24 months,Asian,111,104
Waikato,2012-09-30,24 months,Maori,517,447
Waikato,2012-09-30,24 months,NZE,615,540
Waikato,2012-09-30,24 months,Other,143,116
Waikato,2012-09-30,24 months,Pacific,56,53
Waikato,2012-09-30,24 months,Total,1442,1260
Waikato,2012-09-30,5 years,Asian,112,81
Waikato,2012-09-30,5 years,Maori,517,362
Waikato,2012-09-30,5 years,NZE,604,477
Waikato,2012-09-30,5 years,Other,146,95
Waikato,2012-09-30,5 years,Pacific,49,38
Waikato,2012-09-30,5 years,Total,1428,1053
Waikato,2012-12-31,6 months,Asian,111,92
Waikato,2012-12-31,6 months,Maori,526,265
Waikato,2012-12-31,6 months,NZE,590,404
Waikato,2012-12-31,6 months,Other,111,86
Waikato,2012-12-31,6 months,Pacific,64,44
Waikato,2012-12-31,6 months,Total,1402,891
Waikato,2012-12-31,8 months,Asian,100,89
Waikato,2012-12-31,8 months,Maori,512,385
Waikato,2012-12-31,8 months,NZE,572,500
Waikato,2012-12-31,8 months,Other,117,93
Waikato,2012-12-31,8 months,Pacific,54,47
Waikato,2012-12-31,8 months,Total,1355,1114
Waikato,2012-12-31,12 months,Asian,100,96
Waikato,2012-12-31,12 months,Maori,446,377
Waikato,2012-12-31,12 months,NZE,625,550
Waikato,2012-12-31,12 months,Other,131,114
Waikato,2012-12-31,12 months,Pacific,50,45
Waikato,2012-12-31,12 months,Total,1352,1182
Waikato,2012-12-31,18 months,Asian,98,88
Waikato,2012-12-31,18 months,Maori,530,348
Waikato,2012-12-31,18 months,NZE,545,435
Waikato,2012-12-31,18 months,Other,147,104
Waikato,2012-12-31,18 months,Pacific,54,44
Waikato,2012-12-31,18 months,Total,1374,1019
Waikato,2012-12-31,24 months,Asian,111,106
Waikato,2012-12-31,24 months,Maori,559,500
Waikato,2012-12-31,24 months,NZE,595,504
Waikato,2012-12-31,24 months,Other,145,123
Waikato,2012-12-31,24 months,Pacific,57,50
Waikato,2012-12-31,24 months,Total,1467,1283
Waikato,2012-12-31,5 years,Asian,113,75
Waikato,2012-12-31,5 years,Maori,536,394
Waikato,2012-12-31,5 years,NZE,674,525
Waikato,2012-12-31,5 years,Other,175,121
Waikato,2012-12-31,5 years,Pacific,52,37
Waikato,2012-12-31,5 years,Total,1550,1152
Waikato,2013-03-31,6 months,Asian,127,100
Waikato,2013-03-31,6 months,Maori,545,283
Waikato,2013-03-31,6 months,NZE,535,392
Waikato,2013-03-31,6 months,Other,117,81
Waikato,2013-03-31,6 months,Pacific,55,39
Waikato,2013-03-31,6 months,Total,1379,895
Waikato,2013-03-31,8 months,Asian,129,120
Waikato,2013-03-31,8 months,Maori,533,396
Waikato,2013-03-31,8 months,NZE,586,491
Waikato,2013-03-31,8 months,Other,111,95
Waikato,2013-03-31,8 months,Pacific,70,59
Waikato,2013-03-31,8 months,Total,1429,1161
Waikato,2013-03-31,12 months,Asian,106,102
Waikato,2013-03-31,12 months,Maori,532,460
Waikato,2013-03-31,12 months,NZE,541,501
Waikato,2013-03-31,12 months,Other,125,104
Waikato,2013-03-31,12 months,Pacific,63,58
Waikato,2013-03-31,12 months,Total,1367,1225
Waikato,2013-03-31,18 months,Asian,107,88
Waikato,2013-03-31,18 months,Maori,542,366
Waikato,2013-03-31,18 months,NZE,565,455
Waikato,2013-03-31,18 months,Other,130,95
Waikato,2013-03-31,18 months,Pacific,49,39
Waikato,2013-03-31,18 months,Total,1393,1043
Waikato,2013-03-31,24 months,Asian,95,87
Waikato,2013-03-31,24 months,Maori,505,433
Waikato,2013-03-31,24 months,NZE,597,531
Waikato,2013-03-31,24 months,Other,135,112
Waikato,2013-03-31,24 months,Pacific,66,61
Waikato,2013-03-31,24 months,Total,1398,1224
Waikato,2013-03-31,5 years,Asian,84,58
Waikato,2013-03-31,5 years,Maori,563,357
Waikato,2013-03-31,5 years,NZE,649,443
Waikato,2013-03-31,5 years,Other,175,105
Waikato,2013-03-31,5 years,Pacific,66,47
Waikato,2013-03-31,5 years,Total,1537,1010
Waikato,2013-06-30,6 months,Asian,153,132
Waikato,2013-06-30,6 months,Maori,523,279
Waikato,2013-06-30,6 months,NZE,530,393
Waikato,2013-06-30,6 months,Other,118,81
Waikato,2013-06-30,6 months,Pacific,66,46
Waikato,2013-06-30,6 months,Total,1390,931
Waikato,2013-06-30,8 months,Asian,142,133
Waikato,2013-06-30,8 months,Maori,565,429
Waikato,2013-06-30,8 months,NZE,545,481
Waikato,2013-06-30,8 months,Other,134,109
Waikato,2013-06-30,8 months,Pacific,67,57
Waikato,2013-06-30,8 months,Total,1453,1209
Waikato,2013-06-30,12 months,Asian,109,103
Waikato,2013-06-30,12 months,Maori,527,453
Waikato,2013-06-30,12 months,NZE,597,525
Waikato,2013-06-30,12 months,Other,113,98
Waikato,2013-06-30,12 months,Pacific,68,61
Waikato,2013-06-30,12 months,Total,1414,1240
Waikato,2013-06-30,18 months,Asian,101,92
Waikato,2013-06-30,18 months,Maori,451,320
Waikato,2013-06-30,18 months,NZE,608,486
Waikato,2013-06-30,18 months,Other,131,107
Waikato,2013-06-30,18 months,Pacific,43,29
Waikato,2013-06-30,18 months,Total,1334,1034
Waikato,2013-06-30,24 months,Asian,98,92
Waikato,2013-06-30,24 months,Maori,524,448
Waikato,2013-06-30,24 months,NZE,543,484
Waikato,2013-06-30,24 months,Other,137,112
Waikato,2013-06-30,24 months,Pacific,57,52
Waikato,2013-06-30,24 months,Total,1359,1188
Waikato,2013-06-30,5 years,Asian,103,81
Waikato,2013-06-30,5 years,Maori,536,380
Waikato,2013-06-30,5 years,NZE,609,459
Waikato,2013-06-30,5 years,Other,177,110
Waikato,2013-06-30,5 years,Pacific,55,34
Waikato,2013-06-30,5 years,Total,1480,1064
Waikato,2013-09-30,6 months,Asian,105,91
Waikato,2013-09-30,6 months,Maori,487,255
Waikato,2013-09-30,6 months,NZE,534,399
Waikato,2013-09-30,6 months,Other,138,102
Waikato,2013-09-30,6 months,Pacific,46,35
Waikato,2013-09-30,6 months,Total,1310,882
Waikato,2013-09-30,8 months,Asian,133,124
Waikato,2013-09-30,8 months,Maori,491,409
Waikato,2013-09-30,8 months,NZE,493,432
Waikato,2013-09-30,8 months,Other,116,101
Waikato,2013-09-30,8 months,Pacific,54,50
Waikato,2013-09-30,8 months,Total,1287,1116
Waikato,2013-09-30,12 months,Asian,133,125
Waikato,2013-09-30,12 months,Maori,542,467
Waikato,2013-09-30,12 months,NZE,534,485
Waikato,2013-09-30,12 months,Other,118,100
Waikato,2013-09-30,12 months,Pacific,59,55
Waikato,2013-09-30,12 months,Total,1386,1232
Waikato,2013-09-30,18 months,Asian,106,91
Waikato,2013-09-30,18 months,Maori,536,357
Waikato,2013-09-30,18 months,NZE,530,438
Waikato,2013-09-30,18 months,Other,123,90
Waikato,2013-09-30,18 months,Pacific,70,57
Waikato,2013-09-30,18 months,Total,1365,1033
Waikato,2013-09-30,24 months,Asian,106,99
Waikato,2013-09-30,24 months,Maori,538,482
Waikato,2013-09-30,24 months,NZE,553,496
Waikato,2013-09-30,24 months,Other,126,106
Waikato,2013-09-30,24 months,Pacific,48,44
Waikato,2013-09-30,24 months,Total,1371,1227
Waikato,2013-09-30,5 years,Asian,101,73
Waikato,2013-09-30,5 years,Maori,570,381
Waikato,2013-09-30,5 years,NZE,650,479
Waikato,2013-09-30,5 years,Other,171,109
Waikato,2013-09-30,5 years,Pacific,77,51
Waikato,2013-09-30,5 years,Total,1569,1093
Waikato,2013-12-31,6 months,Asian,105,87
Waikato,2013-12-31,6 months,Maori,498,277
Waikato,2013-12-31,6 months,NZE,488,378
Waikato,2013-12-31,6 months,Other,131,89
Waikato,2013-12-31,6 months,Pacific,49,34
Waikato,2013-12-31,6 months,Total,1271,865
Waikato,2013-12-31,8 months,Asian,110,105
Waikato,2013-12-31,8 months,Maori,491,400
Waikato,2013-12-31,8 months,NZE,550,506
Waikato,2013-12-31,8 months,Other,129,105
Waikato,2013-12-31,8 months,Pacific,42,40
Waikato,2013-12-31,8 months,Total,1322,1156
Waikato,2013-12-31,12 months,Asian,156,148
Waikato,2013-12-31,12 months,Maori,516,450
Waikato,2013-12-31,12 months,NZE,531,483
Waikato,2013-12-31,12 months,Other,118,101
Waikato,2013-12-31,12 months,Pacific,64,60
Waikato,2013-12-31,12 months,Total,1385,1242
Waikato,2013-12-31,18 months,Asian,111,95
Waikato,2013-12-31,18 months,Maori,534,349
Waikato,2013-12-31,18 months,NZE,592,444
Waikato,2013-12-31,18 months,Other,119,90
Waikato,2013-12-31,18 months,Pacific,67,54
Waikato,2013-12-31,18 months,Total,1423,1032
Waikato,2013-12-31,24 months,Asian,104,98
Waikato,2013-12-31,24 months,Maori,455,396
Waikato,2013-12-31,24 months,NZE,603,540
Waikato,2013-12-31,24 months,Other,134,117
Waikato,2013-12-31,24 months,Pacific,42,37
Waikato,2013-12-31,24 months,Total,1338,1188
Waikato,2013-12-31,5 years,Asian,115,77
Waikato,2013-12-31,5 years,Maori,526,331
Waikato,2013-12-31,5 years,NZE,638,489
Waikato,2013-12-31,5 years,Other,171,120
Waikato,2013-12-31,5 years,Pacific,44,34
Waikato,2013-12-31,5 years,Total,1494,1051
Waikato,2014-03-31,6 months,Asian,113,98
Waikato,2014-03-31,6 months,Maori,522,297
Waikato,2014-03-31,6 months,NZE,564,422
Waikato,2014-03-31,6 months,Other,127,91
Waikato,2014-03-31,6 months,Pacific,48,33
Waikato,2014-03-31,6 months,Total,1374,941
Waikato,2014-03-31,8 months,Asian,93,89
Waikato,2014-03-31,8 months,Maori,513,407
Waikato,2014-03-31,8 months,NZE,494,439
Waikato,2014-03-31,8 months,Other,122,107
Waikato,2014-03-31,8 months,Pacific,51,48
Waikato,2014-03-31,8 months,Total,1273,1090
Waikato,2014-03-31,12 months,Asian,110,106
Waikato,2014-03-31,12 months,Maori,501,447
Waikato,2014-03-31,12 months,NZE,533,498
Waikato,2014-03-31,12 months,Other,139,119
Waikato,2014-03-31,12 months,Pacific,46,44
Waikato,2014-03-31,12 months,Total,1329,1214
Waikato,2014-03-31,18 months,Asian,139,123
Waikato,2014-03-31,18 months,Maori,540,347
Waikato,2014-03-31,18 months,NZE,525,440
Waikato,2014-03-31,18 months,Other,117,89
Waikato,2014-03-31,18 months,Pacific,56,44
Waikato,2014-03-31,18 months,Total,1377,1043
Waikato,2014-03-31,24 months,Asian,110,104
Waikato,2014-03-31,24 months,Maori,540,478
Waikato,2014-03-31,24 months,NZE,523,476
Waikato,2014-03-31,24 months,Other,126,107
Waikato,2014-03-31,24 months,Pacific,71,67
Waikato,2014-03-31,24 months,Total,1370,1232
Waikato,2014-03-31,5 years,Asian,81,63
Waikato,2014-03-31,5 years,Maori,534,340
Waikato,2014-03-31,5 years,NZE,617,465
Waikato,2014-03-31,5 years,Other,145,100
Waikato,2014-03-31,5 years,Pacific,65,49
Waikato,2014-03-31,5 years,Total,1442,1017
Waikato,2014-06-30,6 months,Asian,113,107
Waikato,2014-06-30,6 months,Maori,488,295
Waikato,2014-06-30,6 months,NZE,541,423
Waikato,2014-06-30,6 months,Other,136,105
Waikato,2014-06-30,6 months,Pacific,52,35
Waikato,2014-06-30,6 months,Total,1330,965
Waikato,2014-06-30,8 months,Asian,127,123
Waikato,2014-06-30,8 months,Maori,510,434
Waikato,2014-06-30,8 months,NZE,556,502
Waikato,2014-06-30,8 months,Other,142,122
Waikato,2014-06-30,8 months,Pacific,50,48
Waikato,2014-06-30,8 months,Total,1385,1229
Waikato,2014-06-30,12 months,Asian,110,102
Waikato,2014-06-30,12 months,Maori,506,453
Waikato,2014-06-30,12 months,NZE,489,449
Waikato,2014-06-30,12 months,Other,135,111
Waikato,2014-06-30,12 months,Pacific,54,52
Waikato,2014-06-30,12 months,Total,1294,1167
Waikato,2014-06-30,18 months,Asian,166,148
Waikato,2014-06-30,18 months,Maori,536,396
Waikato,2014-06-30,18 months,NZE,535,446
Waikato,2014-06-30,18 months,Other,115,89
Waikato,2014-06-30,18 months,Pacific,68,57
Waikato,2014-06-30,18 months,Total,1420,1136
Waikato,2014-06-30,24 months,Asian,108,103
Waikato,2014-06-30,24 months,Maori,538,473
Waikato,2014-06-30,24 months,NZE,590,519
Waikato,2014-06-30,24 months,Other,118,99
Waikato,2014-06-30,24 months,Pacific,66,64
Waikato,2014-06-30,24 months,Total,1420,1258
Waikato,2014-06-30,5 years,Asian,97,73
Waikato,2014-06-30,5 years,Maori,532,369
Waikato,2014-06-30,5 years,NZE,614,470
Waikato,2014-06-30,5 years,Other,154,99
Waikato,2014-06-30,5 years,Pacific,66,50
Waikato,2014-06-30,5 years,Total,1463,1061
Waikato,2014-09-30,6 months,Asian,130,120
Waikato,2014-09-30,6 months,Maori,505,286
Waikato,2014-09-30,6 months,NZE,480,387
Waikato,2014-09-30,6 months,Other,122,92
Waikato,2014-09-30,6 months,Pacific,54,37
Waikato,2014-09-30,6 months,Total,1291,922
Waikato,2014-09-30,8 months,Asian,115,109
Waikato,2014-09-30,8 months,Maori,499,444
Waikato,2014-09-30,8 months,NZE,521,478
Waikato,2014-09-30,8 months,Other,134,111
Waikato,2014-09-30,8 months,Pacific,59,56
Waikato,2014-09-30,8 months,Total,1328,1198
Waikato,2014-09-30,12 months,Asian,113,111
Waikato,2014-09-30,12 months,Maori,527,470
Waikato,2014-09-30,12 months,NZE,567,521
Waikato,2014-09-30,12 months,Other,134,116
Waikato,2014-09-30,12 months,Pacific,46,45
Waikato,2014-09-30,12 months,Total,1387,1263
Waikato,2014-09-30,18 months,Asian,117,107
Waikato,2014-09-30,18 months,Maori,513,385
Waikato,2014-09-30,18 months,NZE,541,479
Waikato,2014-09-30,18 months,Other,137,108
Waikato,2014-09-30,18 months,Pacific,49,41
Waikato,2014-09-30,18 months,Total,1357,1120
Waikato,2014-09-30,24 months,Asian,141,131
Waikato,2014-09-30,24 months,Maori,533,480
Waikato,2014-09-30,24 months,NZE,523,484
Waikato,2014-09-30,24 months,Other,117,98
Waikato,2014-09-30,24 months,Pacific,58,58
Waikato,2014-09-30,24 months,Total,1372,1251
Waikato,2014-09-30,5 years,Asian,111,87
Waikato,2014-09-30,5 years,Maori,569,423
Waikato,2014-09-30,5 years,NZE,578,454
Waikato,2014-09-30,5 years,Other,143,93
Waikato,2014-09-30,5 years,Pacific,62,49
Waikato,2014-09-30,5 years,Total,1463,1106
Waikato,2014-12-31,6 months,Asian,124,105
Waikato,2014-12-31,6 months,Maori,471,312
Waikato,2014-12-31,6 months,NZE,545,425
Waikato,2014-12-31,6 months,Other,104,77
Waikato,2014-12-31,6 months,Pacific,58,42
Waikato,2014-12-31,6 months,Total,1302,961
Waikato,2014-12-31,8 months,Asian,128,127
Waikato,2014-12-31,8 months,Maori,483,431
Waikato,2014-12-31,8 months,NZE,490,444
Waikato,2014-12-31,8 months,Other,115,99
Waikato,2014-12-31,8 months,Pacific,52,50
Waikato,2014-12-31,8 months,Total,1268,1151
Waikato,2014-12-31,12 months,Asian,115,110
Waikato,2014-12-31,12 months,Maori,487,446
Waikato,2014-12-31,12 months,NZE,533,498
Waikato,2014-12-31,12 months,Other,139,119
Waikato,2014-12-31,12 months,Pacific,52,51
Waikato,2014-12-31,12 months,Total,1326,1224
Waikato,2014-12-31,18 months,Asian,112,100
Waikato,2014-12-31,18 months,Maori,525,380
Waikato,2014-12-31,18 months,NZE,480,400
Waikato,2014-12-31,18 months,Other,142,105
Waikato,2014-12-31,18 months,Pacific,53,46
Waikato,2014-12-31,18 months,Total,1312,1031
Waikato,2014-12-31,24 months,Asian,158,151
Waikato,2014-12-31,24 months,Maori,527,479
Waikato,2014-12-31,24 months,NZE,532,484
Waikato,2014-12-31,24 months,Other,113,96
Waikato,2014-12-31,24 months,Pacific,67,62
Waikato,2014-12-31,24 months,Total,1397,1272
Waikato,2014-12-31,5 years,Asian,110,88
Waikato,2014-12-31,5 years,Maori,537,371
Waikato,2014-12-31,5 years,NZE,623,472
Waikato,2014-12-31,5 years,Other,175,122
Waikato,2014-12-31,5 years,Pacific,53,44
Waikato,2014-12-31,5 years,Total,1498,1097
Waikato,2015-03-31,6 months,Asian,131,122
Waikato,2015-03-31,6 months,Maori,515,345
Waikato,2015-03-31,6 months,NZE,534,436
Waikato,2015-03-31,6 months,Other,118,89
Waikato,2015-03-31,6 months,Pacific,62,48
Waikato,2015-03-31,6 months,Total,1360,1040
Waikato,2015-03-31,8 months,Asian,127,124
Waikato,2015-03-31,8 months,Maori,497,448
Waikato,2015-03-31,8 months,NZE,546,499
Waikato,2015-03-31,8 months,Other,102,88
Waikato,2015-03-31,8 months,Pacific,59,57
Waikato,2015-03-31,8 months,Total,1331,1216
Waikato,2015-03-31,12 months,Asian,130,128
Waikato,2015-03-31,12 months,Maori,507,459
Waikato,2015-03-31,12 months,NZE,485,454
Waikato,2015-03-31,12 months,Other,127,107
Waikato,2015-03-31,12 months,Pacific,55,54
Waikato,2015-03-31,12 months,Total,1304,1202
Waikato,2015-03-31,18 months,Asian,120,110
Waikato,2015-03-31,18 months,Maori,526,381
Waikato,2015-03-31,18 months,NZE,563,468
Waikato,2015-03-31,18 months,Other,135,101
Waikato,2015-03-31,18 months,Pacific,48,39
Waikato,2015-03-31,18 months,Total,1392,1099
Waikato,2015-03-31,24 months,Asian,117,115
Waikato,2015-03-31,24 months,Maori,502,465
Waikato,2015-03-31,24 months,NZE,534,502
Waikato,2015-03-31,24 months,Other,140,120
Waikato,2015-03-31,24 months,Pacific,50,47
Waikato,2015-03-31,24 months,Total,1343,1249
Waikato,2015-03-31,5 years,Asian,113,87
Waikato,2015-03-31,5 years,Maori,521,376
Waikato,2015-03-31,5 years,NZE,614,488
Waikato,2015-03-31,5 years,Other,172,117
Waikato,2015-03-31,5 years,Pacific,64,51
Waikato,2015-03-31,5 years,Total,1484,1119
Waikato,2015-06-30,6 months,Asian,143,133
Waikato,2015-06-30,6 months,Maori,514,318
Waikato,2015-06-30,6 months,NZE,528,434
Waikato,2015-06-30,6 months,Other,119,89
Waikato,2015-06-30,6 months,Pacific,56,40
Waikato,2015-06-30,6 months,Total,1360,1014
Waikato,2015-06-30,8 months,Asian,151,144
Waikato,2015-06-30,8 months,Maori,526,468
Waikato,2015-06-30,8 months,NZE,539,501
Waikato,2015-06-30,8 months,Other,135,110
Waikato,2015-06-30,8 months,Pacific,64,61
Waikato,2015-06-30,8 months,Total,1415,1284
Waikato,2015-06-30,12 months,Asian,129,125
Waikato,2015-06-30,12 months,Maori,478,444
Waikato,2015-06-30,12 months,NZE,551,501
Waikato,2015-06-30,12 months,Other,102,90
Waikato,2015-06-30,12 months,Pacific,58,58
Waikato,2015-06-30,12 months,Total,1318,1218
Waikato,2015-06-30,18 months,Asian,114,100
Waikato,2015-06-30,18 months,Maori,508,381
Waikato,2015-06-30,18 months,NZE,526,453
Waikato,2015-06-30,18 months,Other,148,114
Waikato,2015-06-30,18 months,Pacific,59,43
Waikato,2015-06-30,18 months,Total,1355,1091
Waikato,2015-06-30,24 months,Asian,111,109
Waikato,2015-06-30,24 months,Maori,523,475
Waikato,2015-06-30,24 months,NZE,481,439
Waikato,2015-06-30,24 months,Other,141,119
Waikato,2015-06-30,24 months,Pacific,53,51
Waikato,2015-06-30,24 months,Total,1309,1193
